metric,count
opcode,10
total instruction count,19887616
workitems,6944
operand sum,1.98876e+07
total # of barriers hit,0
min instructions to barrier,2520
max instructions to barrier,3208
median instructions to barrier,2864
max simd width,1
mean simd width,1
stdev simd width,0
granularity,5.02825e-08
barriers per instruction,5.02825e-08
instructions per operand,1
total memory footprint,55688
90% memory footprint,43429
global memory address entropy,14.2962
local memory address entropy -- 1 LSBs skipped,14.295
local memory address entropy -- 2 LSBs skipped,14.295
local memory address entropy -- 3 LSBs skipped,13.3079
local memory address entropy -- 4 LSBs skipped,12.337
local memory address entropy -- 5 LSBs skipped,11.3918
local memory address entropy -- 6 LSBs skipped,10.5017
local memory address entropy -- 7 LSBs skipped,10.5017
local memory address entropy -- 8 LSBs skipped,10.5017
local memory address entropy -- 9 LSBs skipped,10.5017
local memory address entropy -- 10 LSBs skipped,10.5017
total unique branch instructions,5
90% branch instructions,3
branch entropy (yokota),85.282
branch entropy (average linear),0.218947
