metric,count
opcode,10
total instruction count,8431616
workitems,2944
operand sum,8.43162e+06
total # of barriers hit,0
min instructions to barrier,2520
max instructions to barrier,3208
median instructions to barrier,2864
max simd width,1
mean simd width,1
stdev simd width,0
granularity,1.18601e-07
barriers per instruction,1.18601e-07
instructions per operand,1
total memory footprint,23688
90% memory footprint,18491
global memory address entropy,13.3731
local memory address entropy -- 1 LSBs skipped,13.3733
local memory address entropy -- 2 LSBs skipped,13.3733
local memory address entropy -- 3 LSBs skipped,12.3901
local memory address entropy -- 4 LSBs skipped,11.4182
local memory address entropy -- 5 LSBs skipped,10.4731
local memory address entropy -- 6 LSBs skipped,9.58235
local memory address entropy -- 7 LSBs skipped,9.58235
local memory address entropy -- 8 LSBs skipped,9.58235
local memory address entropy -- 9 LSBs skipped,9.58235
local memory address entropy -- 10 LSBs skipped,9.58235
total unique branch instructions,5
90% branch instructions,3
branch entropy (yokota),85.282
branch entropy (average linear),0.218937
