metric,count
opcode,8
total instruction count,4644458496
workitems,13307904
operand sum,4.64446e+09
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,2.1531e-10
barriers per instruction,2.1531e-10
instructions per operand,1
total memory footprint,6741504
90% memory footprint,82445
global memory address entropy,15.4498
local memory address entropy -- 1 LSBs skipped,15.8358
local memory address entropy -- 2 LSBs skipped,15.8358
local memory address entropy -- 3 LSBs skipped,15.2425
local memory address entropy -- 4 LSBs skipped,15.1423
local memory address entropy -- 5 LSBs skipped,14.1502
local memory address entropy -- 6 LSBs skipped,12.9601
local memory address entropy -- 7 LSBs skipped,12.4677
local memory address entropy -- 8 LSBs skipped,11.9625
local memory address entropy -- 9 LSBs skipped,11.4348
local memory address entropy -- 10 LSBs skipped,10.9218
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
