metric,count
opcode,10
total instruction count,12097536
workitems,4224
operand sum,1.20975e+07
total # of barriers hit,0
min instructions to barrier,2520
max instructions to barrier,3208
median instructions to barrier,2864
max simd width,1
mean simd width,1
stdev simd width,0
granularity,8.26615e-08
barriers per instruction,8.26615e-08
instructions per operand,1
total memory footprint,33928
90% memory footprint,26471
global memory address entropy,13.7569
local memory address entropy -- 1 LSBs skipped,13.7593
local memory address entropy -- 2 LSBs skipped,13.7593
local memory address entropy -- 3 LSBs skipped,12.7768
local memory address entropy -- 4 LSBs skipped,11.8047
local memory address entropy -- 5 LSBs skipped,10.8599
local memory address entropy -- 6 LSBs skipped,9.96923
local memory address entropy -- 7 LSBs skipped,9.96923
local memory address entropy -- 8 LSBs skipped,9.96923
local memory address entropy -- 9 LSBs skipped,9.96923
local memory address entropy -- 10 LSBs skipped,9.96923
total unique branch instructions,5
90% branch instructions,3
branch entropy (yokota),85.282
branch entropy (average linear),0.218942
