metric,count
opcode,10
total instruction count,7698432
workitems,2688
operand sum,7.69843e+06
total # of barriers hit,0
min instructions to barrier,2520
max instructions to barrier,3208
median instructions to barrier,2864
max simd width,1
mean simd width,1
stdev simd width,0
granularity,1.29897e-07
barriers per instruction,1.29897e-07
instructions per operand,1
total memory footprint,21640
90% memory footprint,16895
global memory address entropy,13.2779
local memory address entropy -- 1 LSBs skipped,13.2774
local memory address entropy -- 2 LSBs skipped,13.2774
local memory address entropy -- 3 LSBs skipped,12.2923
local memory address entropy -- 4 LSBs skipped,11.3202
local memory address entropy -- 5 LSBs skipped,10.3756
local memory address entropy -- 6 LSBs skipped,9.48485
local memory address entropy -- 7 LSBs skipped,9.48485
local memory address entropy -- 8 LSBs skipped,9.48485
local memory address entropy -- 9 LSBs skipped,9.48485
local memory address entropy -- 10 LSBs skipped,9.48485
total unique branch instructions,5
90% branch instructions,3
branch entropy (yokota),85.282
branch entropy (average linear),0.218935
