metric,count
opcode,8
total instruction count,543568896
workitems,1557504
operand sum,5.43569e+08
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,1.83969e-09
barriers per instruction,1.83969e-09
instructions per operand,1
total memory footprint,808704
90% memory footprint,28205
global memory address entropy,15.4856
local memory address entropy -- 1 LSBs skipped,15.4391
local memory address entropy -- 2 LSBs skipped,15.4391
local memory address entropy -- 3 LSBs skipped,14.4633
local memory address entropy -- 4 LSBs skipped,13.4025
local memory address entropy -- 5 LSBs skipped,12.3836
local memory address entropy -- 6 LSBs skipped,11.3924
local memory address entropy -- 7 LSBs skipped,10.8593
local memory address entropy -- 8 LSBs skipped,10.3316
local memory address entropy -- 9 LSBs skipped,9.78185
local memory address entropy -- 10 LSBs skipped,9.21683
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
