metric,count
opcode,10
total instruction count,14022144
workitems,4896
operand sum,1.40221e+07
total # of barriers hit,0
min instructions to barrier,2520
max instructions to barrier,3208
median instructions to barrier,2864
max simd width,1
mean simd width,1
stdev simd width,0
granularity,7.13158e-08
barriers per instruction,7.13158e-08
instructions per operand,1
total memory footprint,39304
90% memory footprint,30661
global memory address entropy,13.9165
local memory address entropy -- 1 LSBs skipped,13.9173
local memory address entropy -- 2 LSBs skipped,13.9173
local memory address entropy -- 3 LSBs skipped,12.933
local memory address entropy -- 4 LSBs skipped,11.9624
local memory address entropy -- 5 LSBs skipped,11.0179
local memory address entropy -- 6 LSBs skipped,10.127
local memory address entropy -- 7 LSBs skipped,10.127
local memory address entropy -- 8 LSBs skipped,10.127
local memory address entropy -- 9 LSBs skipped,10.127
local memory address entropy -- 10 LSBs skipped,10.127
total unique branch instructions,5
90% branch instructions,3
branch entropy (yokota),85.282
branch entropy (average linear),0.218944
