metric,count
opcode,8
total instruction count,103281664
workitems,295936
operand sum,1.03282e+08
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,9.68226e-09
barriers per instruction,9.68226e-09
instructions per operand,1
total memory footprint,161024
90% memory footprint,12295
global memory address entropy,14.1429
local memory address entropy -- 1 LSBs skipped,14.1335
local memory address entropy -- 2 LSBs skipped,14.1335
local memory address entropy -- 3 LSBs skipped,13.1279
local memory address entropy -- 4 LSBs skipped,12.1183
local memory address entropy -- 5 LSBs skipped,11.1225
local memory address entropy -- 6 LSBs skipped,10.1206
local memory address entropy -- 7 LSBs skipped,9.59206
local memory address entropy -- 8 LSBs skipped,9.06385
local memory address entropy -- 9 LSBs skipped,8.56574
local memory address entropy -- 10 LSBs skipped,8.0675
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
