metric,count
opcode,10
total instruction count,17779712
workitems,6208
operand sum,1.77797e+07
total # of barriers hit,0
min instructions to barrier,2520
max instructions to barrier,3208
median instructions to barrier,2864
max simd width,1
mean simd width,1
stdev simd width,0
granularity,5.62439e-08
barriers per instruction,5.62439e-08
instructions per operand,1
total memory footprint,49800
90% memory footprint,38841
global memory address entropy,14.1721
local memory address entropy -- 1 LSBs skipped,14.1733
local memory address entropy -- 2 LSBs skipped,14.1733
local memory address entropy -- 3 LSBs skipped,13.1883
local memory address entropy -- 4 LSBs skipped,12.2173
local memory address entropy -- 5 LSBs skipped,11.2722
local memory address entropy -- 6 LSBs skipped,10.3814
local memory address entropy -- 7 LSBs skipped,10.3814
local memory address entropy -- 8 LSBs skipped,10.3814
local memory address entropy -- 9 LSBs skipped,10.3814
local memory address entropy -- 10 LSBs skipped,10.3814
total unique branch instructions,5
90% branch instructions,3
branch entropy (yokota),85.282
branch entropy (average linear),0.218946
