metric,count
opcode,10
total instruction count,15946752
workitems,5568
operand sum,1.59468e+07
total # of barriers hit,0
min instructions to barrier,2520
max instructions to barrier,3208
median instructions to barrier,2864
max simd width,1
mean simd width,1
stdev simd width,0
granularity,6.27087e-08
barriers per instruction,6.27087e-08
instructions per operand,1
total memory footprint,44680
90% memory footprint,34850
global memory address entropy,14.058
local memory address entropy -- 1 LSBs skipped,14.0567
local memory address entropy -- 2 LSBs skipped,14.0567
local memory address entropy -- 3 LSBs skipped,13.0724
local memory address entropy -- 4 LSBs skipped,12.1012
local memory address entropy -- 5 LSBs skipped,11.1558
local memory address entropy -- 6 LSBs skipped,10.2648
local memory address entropy -- 7 LSBs skipped,10.2648
local memory address entropy -- 8 LSBs skipped,10.2648
local memory address entropy -- 9 LSBs skipped,10.2648
local memory address entropy -- 10 LSBs skipped,10.2648
total unique branch instructions,5
90% branch instructions,3
branch entropy (yokota),85.282
branch entropy (average linear),0.218945
