metric,count
opcode,10
total instruction count,1191424
workitems,416
operand sum,1.19142e+06
total # of barriers hit,0
min instructions to barrier,2520
max instructions to barrier,3208
median instructions to barrier,2864
max simd width,1
mean simd width,1
stdev simd width,0
granularity,8.39332e-07
barriers per instruction,8.39332e-07
instructions per operand,1
total memory footprint,3464
90% memory footprint,2730
global memory address entropy,11.2779
local memory address entropy -- 1 LSBs skipped,11.2778
local memory address entropy -- 2 LSBs skipped,11.2778
local memory address entropy -- 3 LSBs skipped,10.2937
local memory address entropy -- 4 LSBs skipped,9.32181
local memory address entropy -- 5 LSBs skipped,8.37694
local memory address entropy -- 6 LSBs skipped,7.4864
local memory address entropy -- 7 LSBs skipped,7.4864
local memory address entropy -- 8 LSBs skipped,7.4864
local memory address entropy -- 9 LSBs skipped,7.4864
local memory address entropy -- 10 LSBs skipped,7.4864
total unique branch instructions,5
90% branch instructions,3
branch entropy (yokota),85.282
branch entropy (average linear),0.218832
