metric,count
opcode,10
total instruction count,10356224
workitems,3616
operand sum,1.03562e+07
total # of barriers hit,0
min instructions to barrier,2520
max instructions to barrier,3208
median instructions to barrier,2864
max simd width,1
mean simd width,1
stdev simd width,0
granularity,9.65603e-08
barriers per instruction,9.65603e-08
instructions per operand,1
total memory footprint,29064
90% memory footprint,22681
global memory address entropy,13.5922
local memory address entropy -- 1 LSBs skipped,13.5931
local memory address entropy -- 2 LSBs skipped,13.5931
local memory address entropy -- 3 LSBs skipped,12.6101
local memory address entropy -- 4 LSBs skipped,11.6376
local memory address entropy -- 5 LSBs skipped,10.6931
local memory address entropy -- 6 LSBs skipped,9.8026
local memory address entropy -- 7 LSBs skipped,9.8026
local memory address entropy -- 8 LSBs skipped,9.8026
local memory address entropy -- 9 LSBs skipped,9.8026
local memory address entropy -- 10 LSBs skipped,9.8026
total unique branch instructions,5
90% branch instructions,3
branch entropy (yokota),85.282
branch entropy (average linear),0.21894
