metric,count
opcode,8
total instruction count,2174275584
workitems,6230016
operand sum,2.17428e+09
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,4.59923e-10
barriers per instruction,4.59923e-10
instructions per operand,1
total memory footprint,3174912
90% memory footprint,56410
global memory address entropy,16
local memory address entropy -- 1 LSBs skipped,16.722
local memory address entropy -- 2 LSBs skipped,16.722
local memory address entropy -- 3 LSBs skipped,15.4788
local memory address entropy -- 4 LSBs skipped,14.4845
local memory address entropy -- 5 LSBs skipped,13.4974
local memory address entropy -- 6 LSBs skipped,12.4613
local memory address entropy -- 7 LSBs skipped,11.9131
local memory address entropy -- 8 LSBs skipped,11.392
local memory address entropy -- 9 LSBs skipped,10.8586
local memory address entropy -- 10 LSBs skipped,10.3123
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
