metric,count
opcode,10
total instruction count,10539520
workitems,3680
operand sum,1.05395e+07
total # of barriers hit,0
min instructions to barrier,2520
max instructions to barrier,3208
median instructions to barrier,2864
max simd width,1
mean simd width,1
stdev simd width,0
granularity,9.4881e-08
barriers per instruction,9.4881e-08
instructions per operand,1
total memory footprint,29576
90% memory footprint,23080
global memory address entropy,13.6143
local memory address entropy -- 1 LSBs skipped,13.6132
local memory address entropy -- 2 LSBs skipped,13.6132
local memory address entropy -- 3 LSBs skipped,12.6284
local memory address entropy -- 4 LSBs skipped,11.6563
local memory address entropy -- 5 LSBs skipped,10.7121
local memory address entropy -- 6 LSBs skipped,9.82157
local memory address entropy -- 7 LSBs skipped,9.82157
local memory address entropy -- 8 LSBs skipped,9.82157
local memory address entropy -- 9 LSBs skipped,9.82157
local memory address entropy -- 10 LSBs skipped,9.82157
total unique branch instructions,5
90% branch instructions,3
branch entropy (yokota),85.282
branch entropy (average linear),0.21894
