metric,count
opcode,10
total instruction count,8889856
workitems,3104
operand sum,8.88986e+06
total # of barriers hit,0
min instructions to barrier,2520
max instructions to barrier,3208
median instructions to barrier,2864
max simd width,1
mean simd width,1
stdev simd width,0
granularity,1.12488e-07
barriers per instruction,1.12488e-07
instructions per operand,1
total memory footprint,24968
90% memory footprint,19489
global memory address entropy,13.4282
local memory address entropy -- 1 LSBs skipped,13.4293
local memory address entropy -- 2 LSBs skipped,13.4293
local memory address entropy -- 3 LSBs skipped,12.4461
local memory address entropy -- 4 LSBs skipped,11.4745
local memory address entropy -- 5 LSBs skipped,10.5296
local memory address entropy -- 6 LSBs skipped,9.63913
local memory address entropy -- 7 LSBs skipped,9.63913
local memory address entropy -- 8 LSBs skipped,9.63913
local memory address entropy -- 9 LSBs skipped,9.63913
local memory address entropy -- 10 LSBs skipped,9.63913
total unique branch instructions,5
90% branch instructions,3
branch entropy (yokota),85.282
branch entropy (average linear),0.218938
