metric,count
opcode,10
total instruction count,17504768
workitems,6112
operand sum,1.75048e+07
total # of barriers hit,0
min instructions to barrier,2520
max instructions to barrier,3208
median instructions to barrier,2864
max simd width,1
mean simd width,1
stdev simd width,0
granularity,5.71273e-08
barriers per instruction,5.71273e-08
instructions per operand,1
total memory footprint,49032
90% memory footprint,38242
global memory address entropy,14.1587
local memory address entropy -- 1 LSBs skipped,14.1579
local memory address entropy -- 2 LSBs skipped,14.1579
local memory address entropy -- 3 LSBs skipped,13.172
local memory address entropy -- 4 LSBs skipped,12.2008
local memory address entropy -- 5 LSBs skipped,11.2554
local memory address entropy -- 6 LSBs skipped,10.3646
local memory address entropy -- 7 LSBs skipped,10.3646
local memory address entropy -- 8 LSBs skipped,10.3646
local memory address entropy -- 9 LSBs skipped,10.3646
local memory address entropy -- 10 LSBs skipped,10.3646
total unique branch instructions,5
90% branch instructions,3
branch entropy (yokota),85.282
branch entropy (average linear),0.218946
