metric,count
opcode,8
total instruction count,3791401984
workitems,10863616
operand sum,3.7914e+09
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,2.63755e-10
barriers per instruction,2.63755e-10
instructions per operand,1
total memory footprint,5510912
90% memory footprint,74490
global memory address entropy,15.3174
local memory address entropy -- 1 LSBs skipped,16.162
local memory address entropy -- 2 LSBs skipped,16.162
local memory address entropy -- 3 LSBs skipped,16.2462
local memory address entropy -- 4 LSBs skipped,14.7513
local memory address entropy -- 5 LSBs skipped,13.8156
local memory address entropy -- 6 LSBs skipped,12.8503
local memory address entropy -- 7 LSBs skipped,12.362
local memory address entropy -- 8 LSBs skipped,11.8176
local memory address entropy -- 9 LSBs skipped,11.273
local memory address entropy -- 10 LSBs skipped,10.7302
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
