metric,count
opcode,10
total instruction count,274944
workitems,96
operand sum,274944
total # of barriers hit,0
min instructions to barrier,2520
max instructions to barrier,3208
median instructions to barrier,2864
max simd width,1
mean simd width,1
stdev simd width,0
granularity,3.6371e-06
barriers per instruction,3.6371e-06
instructions per operand,1
total memory footprint,904
90% memory footprint,735
global memory address entropy,9.70708
local memory address entropy -- 1 LSBs skipped,9.7071
local memory address entropy -- 2 LSBs skipped,9.7071
local memory address entropy -- 3 LSBs skipped,8.72318
local memory address entropy -- 4 LSBs skipped,7.75121
local memory address entropy -- 5 LSBs skipped,6.80632
local memory address entropy -- 6 LSBs skipped,5.91582
local memory address entropy -- 7 LSBs skipped,5.91582
local memory address entropy -- 8 LSBs skipped,5.91582
local memory address entropy -- 9 LSBs skipped,5.91582
local memory address entropy -- 10 LSBs skipped,5.91582
total unique branch instructions,5
90% branch instructions,3
branch entropy (yokota),85.282
branch entropy (average linear),0.218423
