metric,count
opcode,8
total instruction count,55840000
workitems,160000
operand sum,5.584e+07
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,1.79083e-08
barriers per instruction,1.79083e-08
instructions per operand,1
total memory footprint,89600
90% memory footprint,9040
global memory address entropy,13.6745
local memory address entropy -- 1 LSBs skipped,13.6591
local memory address entropy -- 2 LSBs skipped,13.6591
local memory address entropy -- 3 LSBs skipped,12.6545
local memory address entropy -- 4 LSBs skipped,11.6525
local memory address entropy -- 5 LSBs skipped,10.6506
local memory address entropy -- 6 LSBs skipped,9.65144
local memory address entropy -- 7 LSBs skipped,9.12185
local memory address entropy -- 8 LSBs skipped,8.61369
local memory address entropy -- 9 LSBs skipped,8.10544
local memory address entropy -- 10 LSBs skipped,7.56613
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
