metric,count
opcode,10
total instruction count,824832
workitems,288
operand sum,824832
total # of barriers hit,0
min instructions to barrier,2520
max instructions to barrier,3208
median instructions to barrier,2864
max simd width,1
mean simd width,1
stdev simd width,0
granularity,1.21237e-06
barriers per instruction,1.21237e-06
instructions per operand,1
total memory footprint,2440
90% memory footprint,1932
global memory address entropy,10.8838
local memory address entropy -- 1 LSBs skipped,10.8838
local memory address entropy -- 2 LSBs skipped,10.8838
local memory address entropy -- 3 LSBs skipped,9.89994
local memory address entropy -- 4 LSBs skipped,8.92794
local memory address entropy -- 5 LSBs skipped,7.98306
local memory address entropy -- 6 LSBs skipped,7.09254
local memory address entropy -- 7 LSBs skipped,7.09254
local memory address entropy -- 8 LSBs skipped,7.09254
local memory address entropy -- 9 LSBs skipped,7.09254
local memory address entropy -- 10 LSBs skipped,7.09254
total unique branch instructions,5
90% branch instructions,3
branch entropy (yokota),85.282
branch entropy (average linear),0.218778
